Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	4338fd89-4afd-41e6-b172-9189337d3477
Plate Name	251121_Scratch_48h_Gamme_prot
Measurement	Measurement 1
Evaluation	Evaluation2

[Data]
Row	Column	Plane	Timepoint	wound - Region Area [µm²] - Sum per Well	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
2	3	1	22	2059515.15164	8	4	0	151194.80340109998	Off	37	Off	5					
2	4	1	22	1725982.35573	8	4	0	151194.1004242	Off	37	Off	5					
2	5	1	22	1367960.74217	8	4	0	151194.06918219998	Off	37	Off	5					
2	6	1	22	660593.414119	8	4	0	151193.3974305	Off	37	Off	5					
2	7	1	22	1620774.0049	8	4	0	151193.5224266	Off	37	Off	5					
2	8	1	22	1176492.03211	8	4	0	151194.8034218	Off	37	Off	5					
2	9	1	22	2064649.04864	8	4	0	151194.8816798	Off	37	Off	5					
3	1	1	22	2941108.28814	8	4	0	151199.1619026	Off	37	Off	5					
3	2	1	22	1085014.67066	8	4	0	151195.0689353	Off	37	Off	5					
3	3	1	22	821684.298258	8	4	0	151194.8189236	Off	37	Off	5					
3	4	1	22	565465.154102	8	4	0	151194.0694254	Off	37	Off	5					
3	5	1	22	549966.029393	8	4	0	151193.975682	Off	37	Off	5					
3	6	1	22	342713.057727	8	4	0	151193.4759127	Off	37	Off	5					
3	7	1	22	1008129.44067	8	4	0	151193.4444373	Off	37	Off	5					
3	8	1	22	522330.675942	8	4	0	151194.4284322	Off	37	Off	5					
3	9	1	22	1877530.46733	8	4	0	151194.9909282	Off	37	Off	5					
4	1	1	22	3836886.62706	8	4	0	151198.6417059	Off	37	Off	5					
4	2	1	22	1347362.10883	8	4	0	151195.1784263	Off	37	Off	5					
4	3	1	22	940364.292846	8	4	0	151194.64717779998	Off	37	Off	5					
4	4	1	22	771614.832246	8	4	0	151194.022428	Off	37	Off	5					
4	5	1	22	352444.9663	8	4	0	151193.9284298	Off	37	Off	5					
4	6	1	22	395118.067169	8	4	0	151193.5066629	Off	37	Off	5					
4	7	1	22	1475372.81435	8	4	0	151193.4289314	Off	37	Off	5					
4	8	1	22	1139351.16019	8	4	0	151194.114709	Off	37	Off	5					
4	9	1	22	1398625.13784	8	4	0	151194.85042119998	Off	37	Off	5					
5	1	1	22	3425598.86198	8	4	0	151198.34942709998	Off	37	Off	5					
5	2	1	22	1344702.74159	8	4	0	151195.6784229	Off	37	Off	5					
5	3	1	22	1186173.79098	8	4	0	151194.5846771	Off	37	Off	5					
5	4	1	22	466128.617366	8	4	0	151194.16320039998	Off	37	Off	5					
5	5	1	22	397055.278652	8	4	0	151193.9131821	Off	37	Off	5					
5	6	1	22	333896.739493	8	4	0	151193.5539102	Off	37	Off	5					
5	7	1	22	80749.6230136	8	4	0	151193.39742269999	Off	37	Off	5					
5	8	1	22	864133.874726	8	4	0	151194.0539272	Off	37	Off	5					
6	1	1	22	3139480.46338	8	4	0	151198.11467439999	Off	37	Off	5					
6	2	1	22	1497447.28188	8	4	0	151197.6776485	Off	37	Off	5					
6	3	1	22	1462091.73947	8	4	0	151194.5689354	Off	37	Off	5					
6	4	1	22	318132.537768	8	4	0	151194.14717399998	Off	37	Off	5					
6	5	1	22	272593.739439	8	4	0	151193.9126833	Off	37	Off	5					
6	6	1	22	253877.869332	8	4	0	151193.6161707	Off	37	Off	5					
6	7	1	22	88753.516018	8	4	0	151193.4286804	Off	37	Off	5					
6	8	1	22	1427578.71212	8	4	0	151194.0251483	Off	37	Off	5					
7	1	1	22	3047617.66562	8	4	0	151198.08417269998	Off	37	Off	5					
7	2	1	22	2105376.34094	8	4	0	151197.70893269998	Off	37	Off	5					
7	3	1	22	2417142.7318	8	4	0	151194.5218997	Off	37	Off	5					
7	4	1	22	3114758.0914	8	4	0	151194.2099323	Off	37	Off	5					
7	5	1	22	2440172.90943	8	4	0	151194.0849368	Off	37	Off	5					
7	6	1	22	2865396.56126	8	4	0	151193.6786862	Off	37	Off	5					
7	7	1	22	88958.4133864	8	4	0	151193.459935	Off	37	Off	5					
7	8	1	22	2914334.07678	8	4	0	151194.0224367	Off	37	Off	5					
8	1	1	22	4724602.32618	8	4	0	151198.16220269998	Off	37	Off	5					
8	2	1	22	2874112.58008	8	4	0	151197.8029223	Off	37	Off	5					
8	3	1	22	3223703.31171	8	4	0	151194.4599359	Off	37	Off	5					
8	4	1	22	3625091.52492	8	4	0	151194.4579245	Off	37	Off	5					
8	5	1	22	3447981.39199	8	4	0	151194.0851855	Off	37	Off	5					
8	6	1	22	3915527.09675	8	4	0	151193.6321877	Off	37	Off	5					
1	1	1	23	6248843.87931	8	4	0	158400.5097779	Off	37	Off	5					
1	2	1	23	2770219.58439	8	4	0	158398.1825182	Off	37	Off	5					
1	3	1	23	2826172.32728	8	4	0	158398.4482591	Off	37	Off	5					
1	4	1	23	3070455.84152	8	4	0	158400.85298979998	Off	37	Off	5					
1	5	1	23	3000432.5241	8	4	0	158400.7442764	Off	37	Off	5					
1	6	1	23	2621419.67665	8	4	0	158400.5102442	Off	37	Off	5					
1	7	1	23	3021343.51846	8	4	0	158400.8067661	Off	37	Off	5					
1	8	1	23	3150832.92387	8	4	0	158401.54073789998	Off	37	Off	5					
1	9	1	23	3109382.04296	8	4	0	158401.4785254	Off	37	Off	5					
2	1	1	23	3048345.55277	8	4	0	158400.0725221	Off	37	Off	5					
2	2	1	23	1629498.62081	8	4	0	158397.9162684	Off	37	Off	5					
2	3	1	23	2030939.84943	8	4	0	158398.43227269998	Off	37	Off	5					
2	4	1	23	1659466.652	8	4	0	158400.9160079	Off	37	Off	5					
2	5	1	23	1338750.68797	8	4	0	158400.7285113	Off	37	Off	5					
2	6	1	23	656463.94408	8	4	0	158400.6505154	Off	37	Off	5					
2	7	1	23	1588463.26604	8	4	0	158400.8692622	Off	37	Off	5					
2	8	1	23	1265519.22224	8	4	0	158401.58801399998	Off	37	Off	5					
2	9	1	23	2115360.43089	8	4	0	158401.5097541	Off	37	Off	5					
3	1	1	23	2988184.53316	8	4	0	158399.9162666	Off	37	Off	5					
3	2	1	23	1072375.51201	8	4	0	158397.96351109998	Off	37	Off	5					
3	3	1	23	816517.445739	8	4	0	158398.5102659	Off	37	Off	5					
3	4	1	23	534031.318669	8	4	0	158400.94751959998	Off	37	Off	5					
3	5	1	23	537609.141947	8	4	0	158400.63501939998	Off	37	Off	5					
3	6	1	23	353831.96387	8	4	0	158400.6974972	Off	37	Off	5					
3	7	1	23	826203.503152	8	4	0	158400.7760169	Off	37	Off	5					
3	8	1	23	582309.723769	8	4	0	158401.5095137	Off	37	Off	5					
3	9	1	23	1872784.87233	8	4	0	158401.3380096	Off	37	Off	5					
4	1	1	23	3999374.53871	8	4	0	158399.72902159998	Off	37	Off	5					
4	2	1	23	1347859.30734	8	4	0	158397.9792428	Off	37	Off	5					
4	3	1	23	868714.692115	8	4	0	158398.47926249998	Off	37	Off	5					
4	4	1	23	752450.480486	8	4	0	158400.99426829998	Off	37	Off	5					
4	5	1	23	381685.110328	8	4	0	158400.5565297	Off	37	Off	5					
4	6	1	23	445882.464815	8	4	0	158400.7439943	Off	37	Off	5					
4	7	1	23	1471422.4504	8	4	0	158400.83825909998	Off	37	Off	5					
4	8	1	23	1049136.13847	8	4	0	158401.52379	Off	37	Off	5					
4	9	1	23	1454041.99531	8	4	0	158401.244246	Off	37	Off	5					
5	1	1	23	3521943.61057	8	4	0	158399.8382725	Off	37	Off	5					
5	2	1	23	1335393.52339	8	4	0	158398.4167603	Off	37	Off	5					
5	3	1	23	1166933.49824	8	4	0	158398.55726109998	Off	37	Off	5					
5	4	1	23	484957.682524	8	4	0	158401.02554109998	Off	37	Off	5					
5	5	1	23	381259.554255	8	4	0	158400.5100184	Off	37	Off	5					
5	6	1	23	318658.393252	8	4	0	158400.7755211	Off	37	Off	5					
5	7	1	23	97291.8615986	8	4	0	158400.77551019998	Off	37	Off	5					
5	8	1	23	892282.188022	8	4	0	158401.4475092	Off	37	Off	5					
6	1	1	23	3202553.03161	8	4	0	158399.900516	Off	37	Off	5					
6	2	1	23	1389785.89402	8	4	0	158400.46301409998	Off	37	Off	5					
6	3	1	23	1439651.89552	8	4	0	158398.5260137	Off	37	Off	5					
6	4	1	23	328527.855303	8	4	0	158401.0254864	Off	37	Off	5					
6	5	1	23	320521.096601	8	4	0	158400.5725092	Off	37	Off	5					
6	6	1	23	306919.063609	8	4	0	158400.7910005	Off	37	Off	5					
6	7	1	23	82709.7600759	8	4	0	158400.79101689998	Off	37	Off	5					
6	8	1	23	1450640.41242	8	4	0	158401.43174179998	Off	37	Off	5					
7	1	1	23	3252558.01943	8	4	0	158400.1507612	Off	37	Off	5					
7	2	1	23	2082926.46704	8	4	0	158400.4785227	Off	37	Off	5					
7	3	1	23	2355785.28349	8	4	0	158398.4632606	Off	37	Off	5					
7	4	1	23	2615221.17305	7	4	0	158398.1355137	Off	37	Off	5					
7	5	1	23	2380509.08832	8	4	0	158400.58826639998	Off	37	Off	5					
7	6	1	23	2867399.68379	8	4	0	158400.8380155	Off	37	Off	5					
7	7	1	23	88962.7119325	8	4	0	158400.8380238	Off	37	Off	5					
7	8	1	23	2950469.08889	8	4	0	158401.08801069998	Off	37	Off	5					
8	1	1	23	4980552.09478	8	4	0	158400.5725466	Off	37	Off	5					
8	2	1	23	2910498.34073	8	4	0	158400.5580234	Off	37	Off	5					
8	3	1	23	3336474.23814	8	4	0	158398.33851859998	Off	37	Off	5					
8	4	1	23	3611942.27213	8	4	0	158398.35251209998	Off	37	Off	5					
8	5	1	23	3511632.83111	8	4	0	158401.0417594	Off	37	Off	5					
8	6	1	23	3865673.99089	8	4	0	158400.74427539998	Off	37	Off	5					
1	1	1	24	7572844.82245	8	4	0	165600.043623	Off	37	Off	5					
1	2	1	24	2882322.80331	8	4	0	165598.2651111	Off	37	Off	5					
1	3	1	24	2905676.80475	8	4	0	165598.2190793	Off	37	Off	5					
1	4	1	24	3142626.99919	8	4	0	165599.4048572	Off	37	Off	5					
1	5	1	24	2915539.10256	8	4	0	165599.35861969998	Off	37	Off	5					
1	6	1	24	2660959.13735	8	4	0	165598.9683381	Off	37	Off	5					
1	7	1	24	3100049.89919	8	4	0	165598.8431162	Off	37	Off	5					
1	8	1	24	3239837.18841	8	4	0	165599.68633929998	Off	37	Off	5					
1	9	1	24	3383964.57644	8	4	0	165599.88985839998	Off	37	Off	5					
2	1	1	24	3159571.86827	8	4	0	165599.640104	Off	37	Off	5					
2	2	1	24	1535572.52088	8	4	0	165598.2958618	Off	37	Off	5					
2	3	1	24	1936509.38674	8	4	0	165598.1713561	Off	37	Off	5					
2	4	1	24	1664505.98098	8	4	0	165599.4523526	Off	37	Off	5					
2	5	1	24	1308294.05537	8	4	0	165599.35862389999	Off	37	Off	5					
2	6	1	24	655188.70871	8	4	0	165599.09285309998	Off	37	Off	5					
2	7	1	24	1533666.83207	8	4	0	165598.9863647	Off	37	Off	5					
2	8	1	24	1193905.44273	8	4	0	165599.71810519998	Off	37	Off	5					
2	9	1	24	1987018.73731	8	4	0	165599.8585989	Off	37	Off	5					
3	1	1	24	3005963.3202	8	4	0	165601.67057689998	Off	37	Off	5					
3	2	1	24	1043649.76068	8	4	0	165598.17135679998	Off	37	Off	5					
3	3	1	24	749366.990019	8	4	0	165598.28085759998	Off	37	Off	5					
3	4	1	24	533797.764326	8	4	0	165599.421359	Off	37	Off	5					
3	5	1	24	497601.139715	8	4	0	165599.2961134	Off	37	Off	5					
3	6	1	24	368190.540991	8	4	0	165599.1103467	Off	37	Off	5					
3	7	1	24	676359.048692	8	4	0	165599.1093668	Off	37	Off	5					
3	8	1	24	505552.017317	8	4	0	165599.2806049	Off	37	Off	5					
3	9	1	24	1835125.30917	8	4	0	165600.2490979	Off	37	Off	5					
4	1	1	24	4036501.08215	8	4	0	165601.17085219998	Off	37	Off	5					
4	2	1	24	1231427.45241	8	4	0	165598.26536279998	Off	37	Off	5					
4	3	1	24	858350.897253	8	4	0	165598.14035539998	Off	37	Off	5					
4	4	1	24	636083.103748	8	4	0	165599.2821032	Off	37	Off	5					
4	5	1	24	421531.200653	8	4	0	165599.2178578	Off	37	Off	5					
4	6	1	24	438966.103997	8	4	0	165599.1085898	Off	37	Off	5					
4	7	1	24	1297732.52738	8	4	0	165599.1245983	Off	37	Off	5					
4	8	1	24	1021460.66525	8	4	0	165599.3258851	Off	37	Off	5					
4	9	1	24	1451786.69141	8	4	0	165600.18636279998	Off	37	Off	5					
5	1	1	24	3551689.5502	8	4	0	165600.7643697	Off	37	Off	5					
5	2	1	24	1314506.88746	8	4	0	165598.6873619	Off	37	Off	5					
5	3	1	24	1016702.17462	8	4	0	165598.28084659998	Off	37	Off	5					
5	4	1	24	487883.55963	8	4	0	165599.155622	Off	37	Off	5					
5	5	1	24	412353.804539	8	4	0	165599.20236	Off	37	Off	5					
5	6	1	24	309993.956983	8	4	0	165599.06183639998	Off	37	Off	5					
5	7	1	24	81537.689815	8	4	0	165599.03035359998	Off	37	Off	5					
5	8	1	24	879124.338136	8	4	0	165599.2341042	Off	37	Off	5					
6	1	1	24	3240087.93694	8	4	0	165600.5463502	Off	37	Off	5					
6	2	1	24	1437345.00906	8	4	0	165600.20210599998	Off	37	Off	5					
6	3	1	24	1431454.56793	8	4	0	165598.28086139998	Off	37	Off	5					
6	4	1	24	353339.063907	8	4	0	165599.2181082	Off	37	Off	5					
6	5	1	24	322713.355157	8	4	0	165599.2646072	Off	37	Off	5					
6	6	1	24	288323.552795	8	4	0	165598.9523187	Off	37	Off	5					
6	7	1	24	80867.1166095	8	4	0	165599.0306078	Off	37	Off	5					
6	8	1	24	1415674.60487	8	4	0	165599.20258399998	Off	37	Off	5					
7	1	1	24	3419993.55775	8	4	0	165600.4836065	Off	37	Off	5					
7	2	1	24	2154495.82824	8	4	0	165600.2646086	Off	37	Off	5					
7	3	1	24	2334205.14877	8	4	0	165598.2960991	Off	37	Off	5					
7	4	1	24	3061397.37185	8	4	0	165598.3591153	Off	37	Off	5					
7	5	1	24	2385223.16065	8	4	0	165599.3275883	Off	37	Off	5					
7	6	1	24	2910025.50065	8	4	0	165598.9838585	Off	37	Off	5					
7	7	1	24	77389.5927424	8	4	0	165599.1088363	Off	37	Off	5					
7	8	1	24	2994824.35417	8	4	0	165599.2180817	Off	37	Off	5					
8	1	1	24	5402665.03202	8	4	0	165600.75038009998	Off	37	Off	5					
8	2	1	24	2947981.6635	8	4	0	165600.3113488	Off	37	Off	5					
8	3	1	24	3414613.21077	8	4	0	165598.2338362	Off	37	Off	5					
8	4	1	24	3638229.31493	8	4	0	165598.2480841	Off	37	Off	5					
8	5	1	24	3534478.17126	8	4	0	165599.2961152	Off	37	Off	5					
8	6	1	24	3869261.84411	8	4	0	165599.0008609	Off	37	Off	5					
1	1	1	25	8509949.38444	8	4	0	172800.51945959998	Off	37	Off	5					
1	2	1	25	2880809.71505	8	4	0	172796.4111989	Off	37	Off	5					
1	3	1	25	2880755.2668	8	4	0	172796.3486913	Off	37	Off	5					
1	4	1	25	3285343.03122	8	4	0	172800.98744929998	Off	37	Off	5					
1	5	1	25	3095943.35473	8	4	0	172800.87846759998	Off	37	Off	5					
1	6	1	25	2690133.37034	8	4	0	172800.7069268	Off	37	Off	5					
1	7	1	25	3078670.36329	8	4	0	172800.581701	Off	37	Off	5					
1	8	1	25	3200655.9399	8	4	0	172801.7692017	Off	37	Off	5					
1	9	1	25	3524893.8461	8	4	0	172801.6752005	Off	37	Off	5					
2	1	1	25	3205756.88137	8	4	0	172800.082203	Off	37	Off	5					
2	2	1	25	1465168.0657	8	4	0	172796.08243379998	Off	37	Off	5					
2	3	1	25	1928223.22254	8	4	0	172796.37970289998	Off	37	Off	5					
2	4	1	25	1565156.5486	8	4	0	172800.9721888	Off	37	Off	5					
2	5	1	25	1232949.13776	8	4	0	172800.9099485	Off	37	Off	5					
2	6	1	25	712012.623635	8	4	0	172800.8489281	Off	37	Off	5					
2	7	1	25	1502205.77251	8	4	0	172800.64444879998	Off	37	Off	5					
2	8	1	25	1180981.14718	8	4	0	172801.7846858	Off	37	Off	5					
2	9	1	25	2022471.71343	8	4	0	172801.67519769998	Off	37	Off	5					
3	1	1	25	2985477.88191	8	4	0	172799.7076952	Off	37	Off	5					
3	2	1	25	1076065.09749	8	4	0	172796.1139601	Off	37	Off	5					
3	3	1	25	692164.80303	8	4	0	172796.4577045	Off	37	Off	5					
3	4	1	25	519023.661074	8	4	0	172799.12919859999	Off	37	Off	5					
3	5	1	25	491895.536073	8	4	0	172800.9409556	Off	37	Off	5					
3	6	1	25	378989.921867	8	4	0	172800.91018049998	Off	37	Off	5					
3	7	1	25	571640.732128	8	4	0	172800.59745149998	Off	37	Off	5					
3	8	1	25	530788.781994	8	4	0	172801.3316915	Off	37	Off	5					
3	9	1	25	1814091.08982	8	4	0	172801.5349428	Off	37	Off	5					
4	1	1	25	3936026.86352	8	4	0	172799.1604507	Off	37	Off	5					
4	2	1	25	1164605.11905	8	4	0	172796.1766989	Off	37	Off	5					
4	3	1	25	768899.583903	8	4	0	172796.2864522	Off	37	Off	5					
4	4	1	25	595782.800375	8	4	0	172799.09792119998	Off	37	Off	5					
4	5	1	25	399099.953789	8	4	0	172800.92571349998	Off	37	Off	5					
4	6	1	25	452717.153256	8	4	0	172801.0346732	Off	37	Off	5					
4	7	1	25	1247628.673	8	4	0	172800.6601986	Off	37	Off	5					
4	8	1	25	985318.488893	8	4	0	172801.4552219	Off	37	Off	5					
4	9	1	25	1448077.04605	8	4	0	172801.4254401	Off	37	Off	5					
5	1	1	25	3635880.87586	8	4	0	172798.957206	Off	37	Off	5					
5	2	1	25	1200129.73761	8	4	0	172796.6454431	Off	37	Off	5					
5	3	1	25	989963.784475	8	4	0	172796.1452098	Off	37	Off	5					
5	4	1	25	521578.430359	8	4	0	172799.1447207	Off	37	Off	5					
5	5	1	25	421058.360572	8	4	0	172800.9256997	Off	37	Off	5					
5	6	1	25	310541.305198	8	4	0	172801.0974461	Off	37	Off	5					
5	7	1	25	69735.3148281	8	4	0	172800.8471888	Off	37	Off	5					
5	8	1	25	918322.780836	8	4	0	172801.3789397	Off	37	Off	5					
6	1	1	25	3219095.2702	8	4	0	172798.81644999998	Off	37	Off	5					
6	2	1	25	1312265.91205	8	4	0	172798.6631993	Off	37	Off	5					
6	3	1	25	1266954.93667	8	4	0	172796.1766994	Off	37	Off	5					
6	4	1	25	384231.28252	8	4	0	172798.7384527	Off	37	Off	5					
6	5	1	25	337623.579039	8	4	0	172800.9094252	Off	37	Off	5					
6	6	1	25	312073.02049	8	4	0	172801.12893449998	Off	37	Off	5					
6	7	1	25	64483.9242335	8	4	0	172801.0036966	Off	37	Off	5					
6	8	1	25	1397715.27889	8	4	0	172801.3344151	Off	37	Off	5					
7	1	1	25	3551457.4287	8	4	0	172798.80119499998	Off	37	Off	5					
7	2	1	25	2063080.07928	8	4	0	172798.6449296	Off	37	Off	5					
7	3	1	25	2250998.19019	8	4	0	172796.1452042	Off	37	Off	5					
7	4	1	25	2614486.12165	7	4	0	172796.02045009998	Off	37	Off	5					
7	5	1	25	2441792.0285	8	4	0	172800.95670049998	Off	37	Off	5					
7	6	1	25	2811822.34726	8	4	0	172800.6756995	Off	37	Off	5					
7	7	1	25	66554.390648	8	4	0	172801.05045429998	Off	37	Off	5					
7	8	1	25	2993582.07432	8	4	0	172801.3159421	Off	37	Off	5					
8	1	1	25	6007059.25326	8	4	0	172799.08247619998	Off	37	Off	5					
8	2	1	25	3012995.74176	8	4	0	172798.69320449998	Off	37	Off	5					
8	3	1	25	3325257.89828	8	4	0	172796.11395929998	Off	37	Off	5					
8	4	1	25	3713009.69013	8	4	0	172796.0969321	Off	37	Off	5					
8	5	1	25	3559846.75802	8	4	0	172800.9411916	Off	37	Off	5					
8	6	1	25	3790446.56688	8	4	0	172800.6614521	Off	37	Off	5					
